City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
137,avarua,-21.2078,-159.775,21.03000000000003,78,75,1.03,CK,1699950847
138,hermanus,-34.4187,19.2345,23.57000000000005,49,37,6.21,ZA,1699950901
139,talnakh,69.4865,88.3972,-18.21999999999997,88,98,1.86,RU,1699950802
140,machico,32.7,-16.7667,20.400000000000034,84,20,3.09,PT,1699950947
141,iwaki,37.05,140.8833,11.120000000000005,68,9,0.45,JP,1699950948
142,taltal,-25.4,-70.4833,14.990000000000009,81,88,0.83,CL,1699950949
143,ozernyy,55.5802,32.4127,2.2000000000000455,95,100,4.22,RU,1699950949
144,uvalde,29.3669,-99.767,13.960000000000036,87,100,1.54,US,1699950950
145,porto novo,6.4965,2.6036,27.900000000000034,63,6,0.98,BJ,1699950951
146,atafu village,-8.5421,-172.5159,27.5,81,100,1.06,TK,1699950952
147,gunjur,13.2019,-16.7339,23.04000000000002,56,26,2.57,GM,1699950953
148,ushuaia,-54.8,-68.3,0.8100000000000023,75,20,1.03,AR,1699950953
149,hawaiian paradise park,19.5933,-154.9731,21.730000000000018,90,100,5.66,US,1699950954
150,callao,-12.0667,-77.15,20.400000000000034,82,100,3.6,PE,1699950875
151,tolanaro,-25.0319,46.9987,26.04000000000002,73,75,7.2,MG,1699950956
152,bamboo flat,11.7,92.7167,28.05000000000001,83,75,3.6,IN,1699950956
153,mogadishu,2.0371,45.3438,29.930000000000007,79,40,5.66,SO,1699950957
154,east london,-33.0153,27.9116,19.52000000000004,63,75,6.17,ZA,1699950851
155,kathmandu,27.7167,85.3167,24.120000000000005,43,20,1.79,NP,1699950229
156,anloga,5.7947,0.8973,29.260000000000048,71,3,0.52,GH,1699950960
157,nurota,40.5614,65.6886,17.920000000000016,16,100,1.47,UZ,1699950960
158,cambria,35.5641,-121.0808,16.100000000000023,92,58,2.24,US,1699950961
159,templin,53.1186,13.5022,11.57000000000005,73,100,9.78,DE,1699950962
160,dondo,-19.6094,34.7431,27.730000000000018,69,77,6.64,MZ,1699950963
161,hassi messaoud,31.6804,6.0729,17.920000000000016,48,0,1.54,DZ,1699950964
162,turuntayevo,52.2,107.6167,-0.9499999999999886,96,99,0.23,RU,1699950965
163,puerto baquerizo moreno,-0.9,-89.6,23.5,82,92,4.69,EC,1699950936
164,limoux,42.9167,2.1667,19.28000000000003,56,100,0.38,FR,1699950966
165,manokwari,-0.8667,134.0833,27.810000000000002,80,77,2.65,ID,1699950967
166,ilulissat,69.2167,-51.1,-3.9899999999999523,68,100,3.6,GL,1699950861
167,lihue,21.9789,-159.3672,24.77000000000004,79,75,9.26,US,1699950969
168,beloyarskiy,63.7119,66.6722,-5.0,95,100,4.47,RU,1699950948
169,dryden,49.7833,-92.7503,2.160000000000025,75,100,7.72,CA,1699950970
